chr.type,chr,loc.name,pos,mQTL.asymp.p,vQTL.asymp.p,mvQTL.asymp.p
A,1,bnlg1025,698.93,0.16882335030155898,0.5845897621612132,0.4470594418528781
A,1,IDP644,698.96,0.9690784610187084,0.56691916816729,0.9025701138428636
A,1,bcd207a,701.93,0.7093210929460022,0.4989928084897321,0.7694442396195895
A,1,AY110356,704.83,0.6442891420697775,0.5730404653410427,0.41886475423010755
A,1,umc1128,709.93,0.8802436169457677,0.9457961919303319,0.9786003593187489
A,1,IDP640,714.62,0.9347023919724814,0.1689687563945639,0.5014599068778316
A,1,IDP2492,715.86,0.991404038575505,0.18330774795893495,0.5805331779021652
A,1,bcd386a,716.23,0.9360440180014804,0.43034983022837975,0.7555120046212723
A,1,bnlg1564,716.93,0.9466785615898059,0.9443196376645402,0.9906748628021333
A,1,IDP820,717.45,0.7930772153941382,0.8342278184466785,0.820530186353348
A,1,npi447a,718.73,0.31087626136872215,0.5196669501512379,0.30644253302034535
A,1,phi002,719.33,0.5441783392194574,0.44531380112243535,0.3714517147982246
A,1,umc1245,720.33,0.5138871902612917,0.6524300772567383,0.45385051063081516
A,1,AY105132,720.5,0.9838935736737869,0.6351623277909868,0.9316713488148366
A,1,IDP1982,720.51,0.9838975900437518,0.6448581694808831,0.9351561696414404
A,1,AY110159,720.74,0.9836797582080551,0.6324563212847448,0.9305743842572485
A,1,umc128a,720.84,0.9822959420565108,0.7064510195279533,0.9540549103202961
A,1,umc37a,724.54,0.9995980486953848,0.017104064060753564,0.14940923034395337
A,1,AY110313,733.64,0.4397650604446312,0.8736130057753211,0.7794077813051487
A,1,IDP126,736.62,0.980258648832677,0.8852469919522514,0.9894724146280125
A,1,AY110191,738.84,0.26117258388204223,0.3804671482984941,0.2216253619395277
A,1,cdo98b,743.14,0.07053339853898702,0.04654277606975585,0.019935940145475783
A,1,umc1998,746.34,0.9599011828898707,0.040871661972213945,0.22219867286271602
A,1,mmp99,748.44,0.8249874969016957,0.051825354081809875,0.1957683084379791
A,1,gpm389a,750.71,0.49499799000928485,0.059062943545715216,0.08930933893459923
A,1,bnlg2228,753.64,0.28403322291432326,0.36827646413144405,0.19239284236491075
A,1,umc83a,754.94,0.28673871713716537,0.3588620508843191,0.18895552236229968
A,1,lim254,758.74,0.6778943447576904,0.01570655184743356,0.08531520721169296
A,1,chr124,760.64,0.22610613728028803,0.06753856852253776,0.07325739796357823
A,1,npi120,764.34,0.553201847541397,0.171249239447292,0.3681079614979849
A,1,ufg61,766.67,0.31311026329335356,0.8655456831483439,0.631348643944187
A,1,bnlg1643,766.98,0.9920073951561496,0.9688720440904002,0.9984316258627859
A,1,umc2080,767.84,0.9890569851294545,0.5563044579171326,0.8733501084236847
A,1,umc1955,768.84,0.9889231650514956,0.5592322510011499,0.874737995413446
A,1,gpm819,770.49,0.8025568241019149,0.6261521240112015,0.8530309303138883
A,1,gpm243b,772.83,0.9724585976398431,0.99104454738455,0.9990988547346467
A,1,umc2181,772.94,0.9889664050114402,0.5514197489030187,0.8706983671807735
A,1,IDP707,773.76,0.9852991482980454,0.17552496501187204,0.5664642103587314
A,1,umc1838a,775.84,0.6846969585450114,0.23866669133399634,0.42718428489833093
A,1,IDP512,776.78,0.9240819013313031,0.585174723083916,0.90713384815786
A,1,umc1446,780.04,0.9679519068190344,0.6378875777606555,0.8967410865932992
A,1,umc1928,781.64,0.5704137429139768,0.5975454747661555,0.8413542912198624
A,1,mmp22,783.14,0.9655410854303241,0.3959022127327818,0.8213711043634039
A,1,IDP669,783.74,0.9636755070460196,0.3880014225926215,0.8145611968562047
A,1,an1,783.75,0.726750024671087,0.9970384869136517,0.9773477218686643
A,1,IDP3997,785.84,0.9987402301659801,0.40906821636110474,0.8337570504835614
A,1,sdg123,791.85,0.9853235594486434,0.1786293012952269,0.5514497790341718
A,1,gpm547c,794.32,0.6378728700400935,0.3358772576648155,0.42737015319602695
A,1,umc1991,799.15,0.5517055158627545,0.1398766281432866,0.3011025169107816
A,1,IDP1468,800.91,0.9795065286507316,0.09463222507653979,0.37801372137935707
A,1,gpm608,802.41,0.9531853326599522,0.37620271718129045,0.769817134577315
A,1,umc1383,803.75,0.43215056373821664,0.3673691517788187,0.5632960787082617
A,1,umc2240,804.95,0.04571961944179685,0.6070465476024329,0.12361032537428475
A,1,umc1914,808.35,0.999709102185703,0.6163352450431205,0.9436065894697506
A,1,AY106137,808.46,0.9957714480499626,0.6599639744765576,0.9612776701920162
A,1,IDP630,808.81,0.9926558100124878,0.8613178593462694,0.9910733315313478
A,1,AY109506,809.45,0.9900793582178931,0.2343086525425711,0.6394712110633245
A,1,nfc103a,809.71,0.9768732339493573,0.0031717828955830007,0.040136298951418396
A,1,gpm838c,810.37,0.7955274388941169,0.19679316656291346,0.5586493370858442
A,1,cdj2,810.75,0.8573370951240201,0.12590332031839732,0.46168196518139926
A,1,ufg53,813.65,0.9985712248024017,0.6659757204544297,0.9544293268581899
A,1,IDP3841,816.54,0.9992245296505551,0.008403260024636781,0.08944718494854541
A,1,csu696,819.95,0.9996965990684854,0.007807123040447058,0.08440707628745373
A,1,rz403,824.25,0.9907858366635864,0.029081212131020953,0.19881144528640918
A,1,IDP3803,827.04,0.9924601440292729,0.011339320656955192,0.1075847717486474
A,1,chrom7,831.45,0.9997210532548974,0.020093806040688944,0.1646611637736849
A,1,glb1,837.75,0.5742363020026764,0.013856438892173516,0.06540687783788805
A,1,umc2047,840.75,0.09028630178641384,0.48260270918889375,0.23532369101175282
A,1,IDP2516,841.93,0.9919335164690544,0.06863089319661018,0.3651059890240483
A,1,gpm138b,842.79,0.549664911835361,0.9669767048979546,0.9100779883767749
A,1,IDP3798,843.45,0.21850258201220413,0.8388948526576224,0.5900882195177646
A,1,umc140a,844.55,0.08673933510437641,0.9872837472610533,0.4117829522692146
A,1,bnlg1331,845.45,0.7141094584702006,0.1990714145651547,0.4669159354936772
A,1,AY110452,853.85,0.9973152038630436,0.6915666678012,0.9512646691923468
A,1,IDP3993,857.65,0.9324002836246992,0.19159018829894442,0.5540509042480442
A,1,gpm129,864.62,0.7730555425631698,0.3912972044511783,0.7051877879134826
A,1,AY112283,867.66,0.5750654186296766,0.4277485402828491,0.6151572212502416
A,1,IDP2347,870.75,0.6414152698858546,0.5528177635053831,0.7428697893525558
A,1,IDP340,872.97,0.7541214165554233,0.54440912133791,0.8017856594977478
A,1,d8,875.24,0.7686009577464425,0.3712651875294194,0.6623854031443703
A,1,mmp195d,878.15,0.80995876856803,0.564778733277771,0.8107125988020446
A,1,tb1,881.15,0.47217450565386115,0.9913046957641172,0.8654887046484887
A,1,gpm350a,883.48,0.927896287644361,0.9674658798489498,0.9952692047160432
A,1,IDP437,885.15,0.11626269126852073,0.004834456764226715,0.011681816977900867
A,1,chb101b,886.32,0.6761703071449912,0.6336366922088061,0.827511198069393
A,1,IDP3977,888.35,0.797363440572,0.27359956569162946,0.60644442788871
A,1,AI665421,888.36,0.8061775004580096,0.2994365928543529,0.6404748855018149
A,1,AY110019,889.36,0.9586236782765325,0.1545888932969447,0.5536182937949338
A,1,IDP1636,889.37,0.9407741174675445,0.06699519099372529,0.33270255455702724
A,1,gpm266,889.75,0.9554439254234249,0.1220618575247758,0.4761594102372254
A,1,gpm277,889.76,0.9554303133940472,0.12203038752243048,0.4760858616657619
A,1,bcd808a,890.17,0.631658848904332,0.20055055014302187,0.5163626250831337
A,1,gpm801a,890.35,0.9569060986698283,0.6496242105990219,0.9384996665653661
A,1,gpm660a,890.57,0.975022529960474,0.4116862453034353,0.8349642738034567
A,1,nfa103a,890.58,0.9802964340791898,0.36410399528334336,0.7945241102726519
A,1,umc2189,890.68,0.982526542220605,0.3932321212646957,0.8166974531811431
A,1,gpm521a,891.3,0.5883640552098441,0.4407291909122824,0.7293277713813345
A,1,gpm663a,894.95,0.9477040590359662,0.6324497465621104,0.9232873271765731
A,1,umc2149,897.18,0.9602892861650479,0.8172438660914866,0.9754919951845927
A,1,AY104234,897.19,0.9602755127369347,0.8165108776998412,0.9754794393424164
A,1,mmp83,897.69,0.9588187814941159,0.8709207937642112,0.9854210789139572
A,1,IDP527,900.59,0.960121598252,0.15824916214902518,0.517451496117933
A,1,adh1,900.6,0.8051152573119978,0.5244423369534216,0.7714143650077641
A,1,gpm85,902.62,0.9231881861869848,0.5621100490059601,0.8738600155561983
A,1,BE639426,905.6,0.9019874520308462,0.9349282314995564,0.9895413977429864
A,1,gpm862,905.85,0.7235787256416673,0.9155191805621326,0.9434352185503937
A,1,hxa102b,911.9,0.9534935566263518,0.8874734594112809,0.9878783222533003
A,1,mmp172,913.7,0.875613651804378,0.03810391186338976,0.192421099287373
A,1,npi407,915.2,0.9757779716843026,0.04079525573057183,0.2353227248555956
A,1,vef101b,922.53,0.6790113190361986,0.6538861711252626,0.6896983970022157
A,1,lim99a,924.8,0.6058400555069066,0.6550822786761487,0.7952002125699865
A,1,npi282b,926.4,0.40784986633570464,0.8303364155634698,0.7078733719136368
A,1,IDP1420,928.48,0.9967795735355534,0.8284703145334307,0.9909014452862747
A,1,lim78,929,0.9944190264113821,0.7635018586087607,0.9813741877240408
A,1,gpm623,934.56,0.9987202117714459,0.27167634694750575,0.7162484918116312
A,1,mmp165,938.2,0.9433187386121511,0.6682926590509504,0.9318637944595034
A,1,IDP3843,940.48,0.6327904700514833,0.6178121327891426,0.7236471865015597
A,1,mmp87,940.9,0.9998921138685064,0.22609301067925738,0.6851198210109264
A,1,IDP2395,944.11,0.9942213392998416,0.34682401732987894,0.7879948629382698
A,1,lim39,948.7,0.992938039747871,0.9493571390427993,0.9981161476451496
A,1,gpm610a,949.3,0.9478035067847833,0.3745582162045495,0.7856539483461038
A,1,bnl7.25a,949.7,0.9477088886637282,0.374197755179569,0.7852573169536093
A,1,gpm164b,949.97,0.8233239223291187,0.6543972930517609,0.8675154858765536
A,1,IDP195,950.91,0.8856622385871242,0.4982638554460394,0.8295122902243501
A,1,IDP2450,951.38,0.4796289026080311,0.5509724336374686,0.61203974311218
A,1,IDP823,951.82,0.8361060850638458,0.5692401152067951,0.8461869940462435
A,1,umc257,961.7,0.8793387953237443,0.9967730998537603,0.9946949271974995
A,1,AY109834,968.5,0.7685398488788684,0.869983771431991,0.9320774507615565
A,1,IDP870,971.46,0.7718003923779089,0.40217559458472246,0.6583388722717816
A,1,AY110426,985.8,0.11169847166084912,0.48260088572689874,0.21255232637444343
A,1,ufg14,993.5,0.4222202286360126,0.8747736188877804,0.7586730026923849
A,1,IDP3913,999.38,0.4327801638994218,0.4944113189206552,0.5342786609467622
A,1,mmp195g,999.4,0.4869493677929844,0.13908219548800782,0.2078937350846427
A,1,npi238,1004.6,0.42890019272198526,0.6866820200877092,0.6056546531358498
A,1,jpsb239b,1005.1,0.10273895447706542,0.6652977863905636,0.2390037398469679
A,1,IDP1975,1006.1,0.43741282803106657,0.4393881468017435,0.4912863801492355
A,1,IDP3856,1010.93,0.9147606988792157,0.5546076115064335,0.8844080116301358
A,1,gpm217a,1014.67,0.4431336615531626,0.9884204389151544,0.8411358449295313
A,1,umc1129,1017.6,0.1498631143790731,0.785518508479462,0.41722494090692536
A,1,IDP691,1018.18,0.9521185664073881,0.15923063712352242,0.5541126718712343
A,1,bnl8.29a,1019.9,0.7267111287342615,0.8501656232137373,0.8852216736016301
A,1,IDP806,1020.8,0.3390922013067463,0.837137244072381,0.6441011849270584
A,1,umc1111,1021.1,0.3766524410097384,0.7890724802259359,0.6469316777031016
A,1,hon110,1023.27,0.9552117654165221,0.575312824754721,0.88686812382315094
A,1,npi241a,1024.2,0.9492561011400141,0.39526232376646137,0.7769843807716088
A,1,IDP538,1024.98,0.9943684462293897,0.2649632846248753,0.6878421684581146
A,1,umc2241,1029.5,0.5055516881971251,0.14086976188258918,0.3226186223164162
A,1,umc1118,1032.8,0.9927495707543762,0.774549358588942,0.9735860357092279
A,1,mtf1,1034.39,0.6025058190078568,0.4331322450997435,0.43248156833671636
A,1,AY110479,1038.2,0.997621284352872,0.6961181922406715,0.9638923183184461
A,1,IDP1633,1041.69,0.991685012825957,0.5288767497599721,0.898537909361218
A,1,umc1744,1049.6,0.00793915018366776,0.3253401213156618,0.0165965777156906
A,1,IDP2440,1050.49,0.9751403259493355,0.013983174706593918,0.11318409248536372
A,1,IDP3868,1051.71,0.38757443076977455,0.3747964834775206,0.19418431796062083
A,1,umc84a,1052.7,0.38602111141796497,0.3747129300706307,0.19395412706811374
A,1,umc86a,1053.2,0.383085194055392,0.38577045526570547,0.1976803477656286
A,1,gpm765c,1053.34,0.37954216459561996,0.4134043565894749,0.196329008784523
A,1,AY106825,1054.4,0.8440098189730425,0.510329791586667,0.7510100457062998
A,1,php15058,1056.3,0.3925339487302897,0.4288858608902833,0.21854767764759006
A,1,AY109128,1058.05,0.6535097374117126,0.6739186519588367,0.7575669166787946
A,1,IDP772,1058.06,0.6132479490101853,0.6619139695882789,0.7180262828925869
A,1,AY110160,1062.31,0.09852291227058078,0.3174608854907346,0.19617953054647105
A,1,AY112175,1062.32,0.09676878827619177,0.3120193478904033,0.19161942586398367
A,1,lim228,1090.92,0.9013467609797271,0.36761891889485965,0.6993215232659417
A,1,gpm548a,1093.89,0.9725043770667888,0.15498900459530263,0.4847574409216006
A,1,umc1331,1095.02,0.7227976858761389,0.742609948994743,0.8329195337351343
A,1,csu1089,1096.52,0.8882783616956014,0.8248666804180609,0.9477971744737125
A,1,fdx3,1096.92,0.38585604528270884,0.7736574642860286,0.6642730956268268
A,1,umc2045,1097.82,0.7499687098154149,0.7356862504651847,0.8483903560104005
A,1,cesa6,1100.02,0.7742517040662426,0.904838764301712,0.931511339883302
A,1,gpm671a,1100.03,0.7741232887006455,0.903859206352644,0.9310716669690278
A,1,phi064,1101.53,0.559634744288714,0.9895784525147843,0.9104476499401091
A,1,gpm469,1101.54,0.5597870600640215,0.9895665670030191,0.9105061430462464
A,1,IDP72,1102.87,0.8535664304422824,0.6041667618005631,0.8808144495846897
A,1,gpm308a,1104.3,0.8537787165746887,0.48271128134214625,0.7977172482081683
A,1,IDP1478,1108.73,0.9807297738995732,0.06001699765842233,0.31202752398335437
A,1,bnl6.32,1111.73,0.5716322265299921,0.680491602253568,0.7923760971945457
A,1,IDP2400,1114.71,0.9989047194748418,0.03250489039371169,0.22688670295259017
A,1,umc1605,1115.63,0.9982730349242058,0.769829722320823,0.9847226541062767
A,1,umc1819,1117.73,0.9638982981812979,0.6941017896601896,0.9536910037341957
A,1,umc2244,1118.83,0.9995603109685862,0.7487007924292427,0.9825933467428261
A,1,AY110983,1119.72,0.9859527317790394,0.7219931649841239,0.9647920466757175
A,1,AY109916,1136.43,0.8026889866181908,0.00334486439114646,0.03154477175241499
A,1,gpm201b,1140,0.36526836346995906,0.07538181583708381,0.1578036297590224
A,2,AY110535,1141,0.006744073105085655,0.9457507185214962,0.05119258968830482
A,2,umc2246,1144.1,0.054381905457328975,0.5191127350267738,0.10059332201977762
A,2,isu53a,1144.8,0.01413089207155419,0.7594533544872966,0.04052973633272555
A,2,gpm71,1149.61,0.002900562080792223,0.7654156535506258,0.015691293557438035
A,2,IDP53,1157.21,0.07641182932303194,0.488395804415063,0.13520825694890873
A,2,IDP2371,1157.22,0.07641179198451854,0.4883843107244147,0.13520480078748714
A,2,gpm180b,1164.48,0.11410233486690288,0.9706067579937844,0.47801227130684215
A,2,isu144a,1168.41,0.015054391190428725,0.8238394479398585,0.11755750184691917
A,2,umc2245,1171.91,0.38271468905710804,0.8359386464399459,0.7212185073592542
A,2,IDP776,1175.26,0.28196455079088034,0.6278516501284144,0.47603091421488797
A,2,jpsb485b,1184.31,0.12176457952330037,0.8479825516716275,0.38979591923845547
A,2,IDP1702,1189.53,0.29969823675763113,0.18893852423185412,0.20073080493175796
A,2,IDP677,1191.59,0.22035454316790598,0.411480990903916,0.29976846892411735
A,2,umc53a,1191.91,0.21186790149373702,0.9815088394686153,0.6337094916837842
A,2,gpm691b,1192.8,0.19518181284010652,0.9541464572796459,0.5754189702779963
A,2,gpm156a,1193.6,0.09302227358522257,0.6791070313189916,0.34618581135593657
A,2,npi254a,1196.61,0.10833739425802352,0.8773171068506056,0.4132237621562437
A,2,umc1542,1198.61,0.07988241019777781,0.6439984267150589,0.25784680242628344
A,2,bnlg1297,1200.91,0.03852486493684281,0.7616153915108683,0.17310191665960803
A,2,bnlg1017,1206.71,0.010562591007516121,0.8846015547901751,0.042131660973003256
A,2,gpm86,1210.84,0.015332630800204802,0.9999295991163233,0.12883669056938754
A,2,IDP1683,1211.58,0.038643629541484294,0.6470322660448034,0.05963939140360978
A,2,umc1980,1216.61,0.4853828922796429,0.6239944119746512,0.6256864123418329
A,2,umc1265,1218.71,0.1860635352351897,0.9363648336672261,0.5024887631228125
A,2,gpm470,1222.89,0.2622724343979658,0.6658530144204653,0.22489584937506216
A,2,AY109603,1223.31,0.4297768874428955,0.5288286946118358,0.3777466899990042
A,2,BE640649,1228.81,0.13641291322563975,0.8553402793972615,0.20814080561898723
A,2,npi208c,1231.31,0.10141971537840552,0.8670193847528772,0.18687664286865183
A,2,IDP4073,1231.56,0.09560410728618667,0.873550057469791,0.3513604500047631
A,2,gpm762a,1233,0.18646994972291236,0.8877333898765888,0.5575704002799724
A,2,umc1961,1233.01,0.16619296930402658,0.9310443109344119,0.541087844364384
A,2,gpm273a,1233.23,0.43221886045598845,0.8008993947106126,0.7082452503213078
A,2,umc1824a,1233.61,0.3350412406292786,0.697118588216797,0.5530503703027295
A,2,mmc0111,1234.31,0.6146209119512286,0.9004383994217753,0.8582987964965452
A,2,IDP232,1234.32,0.14060496498821468,0.8333685230532254,0.356784205254914
A,2,AY109516,1235.41,0.5164471207344334,0.7738283865335298,0.6514878963734853
A,2,dmt102b,1235.44,0.2605668602723846,0.9205046459855827,0.5813495453614792
A,2,gpm914a,1243.54,5.70082410251032e-4,0.41430039133127833,0.005708881659942631
A,2,IDP2388,1249.3,0.022566460671581152,0.23825146379724546,0.025419066956840184
A,2,gpm398c,1255.38,0.25206305312603977,0.8646108741776071,0.5240209449147626
A,2,eks1,1263.41,0.287440685043553,0.9537424347214539,0.6585798435895541
A,2,bnlg2277,1284.11,0.11981218444055436,0.420618133068575,0.13266159681202713
A,2,gpm786,1284.34,0.11035182777496022,0.20640215152027405,0.08060693620901035
A,2,gpm575a,1284.4,0.12357128007694253,0.1442920744453594,0.045925679882078775
A,2,IDP4006,1287.92,0.792324916849585,0.0033959841557644555,0.017734066620736004
A,2,bnlg1327,1289.11,0.6812005403341503,0.02393687457466358,0.06987105506785411
A,2,myb5,1290.21,0.17046548575480305,0.02021639612080175,0.013724942581494318
A,2,IDP225,1292.04,0.7304322771500998,0.03939908916121632,0.1268916734226379
A,2,gpm77,1293.42,0.8632081895261056,0.10601597368165107,0.26199969806562246
A,2,umc1262a,1294.11,0.4513298389722305,0.3610583280204981,0.30678033453446435
A,2,umc1261a,1295.61,0.035428959701680925,0.1661957749900593,0.08041866131551101
A,2,gpm7,1298.15,0.7844402432626136,0.18458357329957426,0.3524402574888694
A,2,gpm216a,1302.04,0.41580606526396413,0.6186621841363968,0.5104702318168486
A,2,IDP2390,1304.33,0.48629412138775896,0.8810191590692982,0.7472551915175264
A,2,AY106040,1304.51,0.41726986932481624,0.1906376689572119,0.21570823384741353
A,2,gpm31a,1305.81,0.428890456224925,0.1711495539863439,0.2348483312420683
A,2,umc6a,1305.82,0.42933783326781244,0.16952533490923277,0.23325825495554012
A,2,gpm753f,1314.25,0.7653557994785162,0.5803735167067696,0.692492324411801
A,2,IDP591,1315.17,0.9542737870707402,0.5195705720837037,0.8687381031619772
A,2,IDP1954,1316.37,0.9538851585608874,0.5485706885410966,0.8839995921576892
