"","sampNum","Plot","Sample..","Year","Genotype","Replicate","Derivation","Barcode","Date","RNAlater","Time","Temp..in.C","Additional.Notes.","info.about.qPCR.at.ARQ"
"210",210,"34","210","2016","Mo028","B","2015_34self","34_B_210","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate2",""
"211",211,"34","211","2016","Mo028","C","2015_34self","34_C_211","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate2",""
"212",212,"34","212","2016","Mo028","D","2015_34self","34_D_212","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate2",""
"213",213,"34","213","2016","Mo028","A","2015_34self","34_A_213","6/21/16","No","1:00-1:30PM","29-31 C","",""
"214",214,"34","214","2016","Mo028","B","2015_34self","34_B_214","6/21/16","No","1:00-1:30PM","29-31 C","",""
"215",215,"34","215","2016","Mo028","C","2015_34self","34_C_215","6/21/16","No","1:00-1:30PM","29-31 C","",""
"216",216,"34","216","2016","Mo028","D","2015_34self","34_D_216","6/21/16","No","1:00-1:30PM","29-31 C","",""
"217",217,"35","217","2016","Mo029","A","2015_35self","35_A_217","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"218",218,"35","218","2016","Mo029","B","2015_35self","35_B_218","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"219",219,"35","219","2016","Mo029","C","2015_35self","35_C_219","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"220",220,"35","220","2016","Mo029","D","2015_35self","35_D_220","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"221",221,"35","221","2016","Mo029","A","2015_35self","35_A_221","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"222",222,"35","222","2016","Mo029","B","2015_35self","35_B_222","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"223",223,"35","223","2016","Mo029","C","2015_35self","35_C_223","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"224",224,"35","224","2016","Mo029","D","2015_35self","35_D_224","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"225",225,"35","225","2016","Mo029","A","2015_35self","35_A_225","6/21/16","No","1:00-1:30PM","29-31 C","",""
"226",226,"35","226","2016","Mo029","B","2015_35self","35_B_226","6/21/16","No","1:00-1:30PM","29-31 C","",""
"227",227,"35","227","2016","Mo029","C","2015_35self","35_C_227","6/21/16","No","1:00-1:30PM","29-31 C","",""
"228",228,"35","228","2016","Mo029","D","2015_35self","35_D_228","6/21/16","No","1:00-1:30PM","29-31 C","",""
"229",229,"38","229","2016","Mo030","A","2015_38self","38_A_229","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"230",230,"38","230","2016","Mo030","B","2015_38self","38_B_230","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"231",231,"38","231","2016","Mo030","C","2015_38self","38_C_231","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"232",232,"38","232","2016","Mo030","D","2015_38self","38_D_232","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"233",233,"38","233","2016","Mo030","A","2015_38self","38_A_233","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate2",""
"234",234,"38","234","2016","Mo030","B","2015_38self","38_B_234","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate2",""
"235",235,"38","235","2016","Mo030","C","2015_38self","38_C_235","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate2",""
"236",236,"38","236","2016","Mo030","D","2015_38self","38_D_236","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate2",""
"237",237,"38","237","2016","Mo030","A","2015_38self","38_A_237","6/21/16","No","1:00-1:30PM","29-31 C","",""
"238",238,"38","238","2016","Mo030","B","2015_38self","38_B_238","6/21/16","No","1:00-1:30PM","29-31 C","",""
"239",239,"38","239","2016","Mo030","C","2015_38self","38_C_239","6/21/16","No","1:00-1:30PM","29-31 C","",""
"240",240,"38","240","2016","Mo030","D","2015_38self","38_D_240","6/21/16","No","1:00-1:30PM","29-31 C","",""
"241",241,"39","241","2016","Mo031","A","2015_39self","39_A_241","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"242",242,"39","242","2016","Mo031","B","2015_39self","39_B_242","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"243",243,"39","243","2016","Mo031","C","2015_39self","39_C_243","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"244",244,"39","244","2016","Mo031","D","2015_39self","39_D_244","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"245",245,"39","245","2016","Mo031","A","2015_39self","39_A_245","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"246",246,"39","246","2016","Mo031","B","2015_39self","39_B_246","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"247",247,"39","247","2016","Mo031","C","2015_39self","39_C_247","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"248",248,"39","248","2016","Mo031","D","2015_39self","39_D_248","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"249",249,"39","249","2016","Mo031","A","2015_39self","39_A_249","6/21/16","No","1:00-1:30PM","29-31 C","",""
"250",250,"39","250","2016","Mo031","B","2015_39self","39_B_250","6/21/16","No","1:00-1:30PM","29-31 C","",""
"251",251,"39","251","2016","Mo031","C","2015_39self","39_C_251","6/21/16","No","1:00-1:30PM","29-31 C","",""
"252",252,"39","252","2016","Mo031","D","2015_39self","39_D_252","6/21/16","No","1:00-1:30PM","29-31 C","",""
"253",253,"42","253","2016","Mo032","A","2015_42self","42_A_253","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"254",254,"42","254","2016","Mo032","B","2015_42self","42_B_254","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"255",255,"42","255","2016","Mo032","C","2015_42self","42_C_255","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"256",256,"42","256","2016","Mo032","D","2015_42self","42_D_256","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"257",257,"42","257","2016","Mo032","A","2015_42self","42_A_257","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"258",258,"42","258","2016","Mo032","B","2015_42self","42_B_258","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"259",259,"42","259","2016","Mo032","C","2015_42self","42_C_259","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"260",260,"42","260","2016","Mo032","D","2015_42self","42_D_260","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"261",261,"42","261","2016","Mo032","A","2015_42self","42_A_261","6/21/16","No","1:00-1:30PM","29-31 C","",""
"262",262,"42","262","2016","Mo032","B","2015_42self","42_B_262","6/21/16","No","1:00-1:30PM","29-31 C","",""
"263",263,"42","263","2016","Mo032","C","2015_42self","42_C_263","6/21/16","No","1:00-1:30PM","29-31 C","",""
"264",264,"42","264","2016","Mo032","D","2015_42self","42_D_264","6/21/16","No","1:00-1:30PM","29-31 C","",""
"265",265,"43","265","2016","Mo033","A","2015_43self","43_A_265","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"266",266,"43","266","2016","Mo033","B","2015_43self","43_B_266","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"267",267,"43","267","2016","Mo033","C","2015_43self","43_C_267","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"268",268,"43","268","2016","Mo033","D","2015_43self","43_D_268","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"269",269,"43","269","2016","Mo033","A","2015_43self","43_A_269","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"270",270,"43","270","2016","Mo033","B","2015_43self","43_B_270","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"271",271,"43","271","2016","Mo033","C","2015_43self","43_C_271","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"272",272,"43","272","2016","Mo033","D","2015_43self","43_D_272","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"273",273,"43","273","2016","Mo033","A","2015_43self","43_A_273","6/21/16","No","1:00-1:30PM","29-31 C","",""
"274",274,"43","274","2016","Mo033","B","2015_43self","43_B_274","6/21/16","No","1:00-1:30PM","29-31 C","",""
"275",275,"43","275","2016","Mo033","C","2015_43self","43_C_275","6/21/16","No","1:00-1:30PM","29-31 C","",""
"276",276,"43","276","2016","Mo033","D","2015_43self","43_D_276","6/21/16","No","1:00-1:30PM","29-31 C","",""
"277",277,"46","277","2016","Mo034","A","2015_46self","46_A_277","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"278",278,"46","278","2016","Mo034","B","2015_46self","46_B_278","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"279",279,"46","279","2016","Mo034","C","2015_46self","46_C_279","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"280",280,"46","280","2016","Mo034","D","2015_46self","46_D_280","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"281",281,"46","281","2016","Mo034","A","2015_46self","46_A_281","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"282",282,"46","282","2016","Mo034","B","2015_46self","46_B_282","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"283",283,"46","283","2016","Mo034","C","2015_46self","46_C_283","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"284",284,"46","284","2016","Mo034","D","2015_46self","46_D_284","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016","qPCR test1 and allproducts June 18, 2018"
"285",285,"46","285","2016","Mo034","A","2015_46self","46_A_285","6/21/16","No","1:00-1:30PM","29-31 C","",""
"286",286,"46","286","2016","Mo034","B","2015_46self","46_B_286","6/21/16","No","1:00-1:30PM","29-31 C","",""
"287",287,"46","287","2016","Mo034","C","2015_46self","46_C_287","6/21/16","No","1:00-1:30PM","29-31 C","",""
"288",288,"46","288","2016","Mo034","D","2015_46self","46_D_288","6/21/16","No","1:00-1:30PM","29-31 C","",""
"289",289,"47","289","2016","Mo035","A","2015_47self","47_A_289","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"290",290,"47","290","2016","Mo035","B","2015_47self","47_B_290","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"291",291,"47","291","2016","Mo035","C","2015_47self","47_C_291","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"292",292,"47","292","2016","Mo035","D","2015_47self","47_D_292","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"293",293,"47","293","2016","Mo035","A","2015_47self","47_A_293","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"294",294,"47","294","2016","Mo035","B","2015_47self","47_B_294","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"295",295,"47","295","2016","Mo035","C","2015_47self","47_C_295","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"296",296,"47","296","2016","Mo035","D","2015_47self","47_D_296","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"297",297,"47","297","2016","Mo035","A","2015_47self","47_A_297","6/21/16","No","1:00-1:30PM","29-31 C","",""
"298",298,"47","298","2016","Mo035","B","2015_47self","47_B_298","6/21/16","No","1:00-1:30PM","29-31 C","",""
"299",299,"47","299","2016","Mo035","C","2015_47self","47_C_299","6/21/16","No","1:00-1:30PM","29-31 C","",""
"300",300,"47","300","2016","Mo035","D","2015_47self","47_D_300","6/21/16","No","1:00-1:30PM","29-31 C","",""
"301",301,"50","301","2016","Mo039","A","2015_50self","50_A_301","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"302",302,"50","302","2016","Mo039","B","2015_50self","50_B_302","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"303",303,"50","303","2016","Mo039","C","2015_50self","50_C_303","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"304",304,"50","304","2016","Mo039","D","2015_50self","50_D_304","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"305",305,"50","305","2016","Mo039","A","2015_50self","50_A_305","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"306",306,"50","306","2016","Mo039","B","2015_50self","50_B_306","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"307",307,"50","307","2016","Mo039","C","2015_50self","50_C_307","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"308",308,"50","308","2016","Mo039","D","2015_50self","50_D_308","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"309",309,"50","309","2016","Mo039","A","2015_50self","50_A_309","6/21/16","No","1:00-1:30PM","29-31 C","",""
"310",310,"50","310","2016","Mo039","B","2015_50self","50_B_310","6/21/16","No","1:00-1:30PM","29-31 C","",""
"311",311,"50","311","2016","Mo039","C","2015_50self","50_C_311","6/21/16","No","1:00-1:30PM","29-31 C","",""
"312",312,"50","312","2016","Mo039","D","2015_50self","50_D_312","6/21/16","No","1:00-1:30PM","29-31 C","",""
"313",313,"51","313","2016","Mo040","A","2015_51self","51_A_313","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"314",314,"51","314","2016","Mo040","B","2015_51self","51_B_314","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"315",315,"51","315","2016","Mo040","C","2015_51self","51_C_315","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"316",316,"51","316","2016","Mo040","D","2015_51self","51_D_316","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"317",317,"51","317","2016","Mo040","A","2015_51self","51_A_317","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"318",318,"51","318","2016","Mo040","B","2015_51self","51_B_318","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"319",319,"51","319","2016","Mo040","C","2015_51self","51_C_319","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"320",320,"51","320","2016","Mo040","D","2015_51self","51_D_320","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"321",321,"51","321","2016","Mo040","A","2015_51self","51_A_321","6/21/16","No","1:00-1:30PM","29-31 C","",""
"322",322,"51","322","2016","Mo040","B","2015_51self","51_B_322","6/21/16","No","1:00-1:30PM","29-31 C","",""
"323",323,"51","323","2016","Mo040","C","2015_51self","51_C_323","6/21/16","No","1:00-1:30PM","29-31 C","",""
"324",324,"51","324","2016","Mo040","D","2015_51self","51_D_324","6/21/16","No","1:00-1:30PM","29-31 C","",""
"325",325,"54","325","2016","Mo043","A","2011_29","54_A_325","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"326",326,"54","326","2016","Mo043","B","2011_29","54_B_326","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"327",327,"54","327","2016","Mo043","C","2011_29","54_C_327","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"328",328,"54","328","2016","Mo043","D","2011_29","54_D_328","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"329",329,"54","329","2016","Mo043","A","2011_29","54_A_329","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"330",330,"54","330","2016","Mo043","B","2011_29","54_B_330","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"331",331,"54","331","2016","Mo043","C","2011_29","54_C_331","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"332",332,"54","332","2016","Mo043","D","2011_29","54_D_332","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"333",333,"54","333","2016","Mo043","A","2011_29","54_A_333","6/21/16","No","1:00-1:30PM","29-31 C","",""
"334",334,"54","334","2016","Mo043","B","2011_29","54_B_334","6/21/16","No","1:00-1:30PM","29-31 C","",""
"335",335,"54","335","2016","Mo043","C","2011_29","54_C_335","6/21/16","No","1:00-1:30PM","29-31 C","",""
"336",336,"54","336","2016","Mo043","D","2011_29","54_D_336","6/21/16","No","1:00-1:30PM","29-31 C","",""
"337",337,"55","337","2016","Mo044","A","2015_55self","55_A_337","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"338",338,"55","338","2016","Mo044","B","2015_55self","55_B_338","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"339",339,"55","339","2016","Mo044","C","2015_55self","55_C_339","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"340",340,"55","340","2016","Mo044","D","2015_55self","55_D_340","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"341",341,"55","341","2016","Mo044","A","2015_55self","55_A_341","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"342",342,"55","342","2016","Mo044","B","2015_55self","55_B_342","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"343",343,"55","343","2016","Mo044","C","2015_55self","55_C_343","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"344",344,"55","344","2016","Mo044","D","2015_55self","55_D_344","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"345",345,"55","345","2016","Mo044","A","2015_55self","55_A_345","6/21/16","No","1:00-1:30PM","29-31 C","",""
"346",346,"55","346","2016","Mo044","B","2015_55self","55_B_346","6/21/16","No","1:00-1:30PM","29-31 C","",""
"347",347,"55","347","2016","Mo044","C","2015_55self","55_C_347","6/21/16","No","1:00-1:30PM","29-31 C","",""
"348",348,"55","348","2016","Mo044","D","2015_55self","55_D_348","6/21/16","No","1:00-1:30PM","29-31 C","",""
"349",349,"58","349","2016","Mo045","A","2015_58self","58_A_349","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"350",350,"58","350","2016","Mo045","B","2015_58self","58_B_350","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"351",351,"58","351","2016","Mo045","C","2015_58self","58_C_351","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"352",352,"58","352","2016","Mo045","D","2015_58self","58_D_352","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"353",353,"58","353","2016","Mo045","A","2015_58self","58_A_353","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"354",354,"58","354","2016","Mo045","B","2015_58self","58_B_354","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"355",355,"58","355","2016","Mo045","C","2015_58self","58_C_355","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"356",356,"58","356","2016","Mo045","D","2015_58self","58_D_356","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"357",357,"58","357","2016","Mo045","A","2015_58self","58_A_357","6/21/16","No","1:00-1:30PM","29-31 C","",""
"358",358,"58","358","2016","Mo045","B","2015_58self","58_B_358","6/21/16","No","1:00-1:30PM","29-31 C","",""
"359",359,"58","359","2016","Mo045","C","2015_58self","58_C_359","6/21/16","No","1:00-1:30PM","29-31 C","",""
"360",360,"58","360","2016","Mo045","D","2015_58self","58_D_360","6/21/16","No","1:00-1:30PM","29-31 C","",""
"361",361,"59","361","2016","Mo046","A","2015_59self","59_A_361","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"362",362,"59","362","2016","Mo046","B","2015_59self","59_B_362","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"363",363,"59","363","2016","Mo046","C","2015_59self","59_C_363","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"364",364,"59","364","2016","Mo046","D","2015_59self","59_D_364","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"365",365,"59","365","2016","Mo046","A","2015_59self","59_A_365","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"366",366,"59","366","2016","Mo046","B","2015_59self","59_B_366","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"367",367,"59","367","2016","Mo046","C","2015_59self","59_C_367","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"368",368,"59","368","2016","Mo046","D","2015_59self","59_D_368","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate3",""
"369",369,"59","369","2016","Mo046","A","2015_59self","59_A_369","6/21/16","No","1:00-1:30PM","29-31 C","",""
"370",370,"59","370","2016","Mo046","B","2015_59self","59_B_370","6/21/16","No","1:00-1:30PM","29-31 C","",""
"371",371,"59","371","2016","Mo046","C","2015_59self","59_C_371","6/21/16","No","1:00-1:30PM","29-31 C","",""
"372",372,"59","372","2016","Mo046","D","2015_59self","59_D_372","6/21/16","No","1:00-1:30PM","29-31 C","",""
"373",373,"62","373","2016","Mo048","A","2014_31","62_A_373","6/11/16","No","1:00-3:00 PM","30-34 C","",""
